timestamp_utc,agent,iteration,ok,error,latency_ms,input_tokens,output_tokens,total_tokens
2026-04-12T13:49:25.430931+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,3,True,,351,850,159,1009
2026-04-12T13:49:25.569674+00:00,AGENTE_05_AUDITOR_CANONICO,2,True,,1097,1164,452,1616
2026-04-12T13:49:25.780184+00:00,AGENTE_01_INTEGRADOR_REPO,3,True,,1027,1039,189,1228
2026-04-12T13:49:25.860926+00:00,AGENTE_02_REVISOR_PERFORMANCE,2,True,,1320,325,292,617
2026-04-12T13:49:25.915826+00:00,AGENTE_03_REVISOR_SEGURIDAD,2,True,,1051,1183,479,1662
2026-04-12T13:49:26.127814+00:00,AGENTE_02_REVISOR_PERFORMANCE,3,True,,265,600,370,970
2026-04-12T13:49:26.144415+00:00,AGENTE_04_REVISOR_UX,3,True,,780,806,415,1221
2026-04-12T13:49:26.232144+00:00,AGENTE_03_REVISOR_SEGURIDAD,3,True,,315,931,466,1397
2026-04-12T13:49:26.356268+00:00,AGENTE_09_ANALISTA,3,True,,1019,752,454,1206
2026-04-12T13:49:26.676031+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,4,True,,1243,796,120,916
2026-04-12T13:49:26.680120+00:00,AGENTE_08_VERTICE,4,True,,1323,559,236,795
2026-04-12T13:49:26.750832+00:00,AGENTE_10_ARQUITECTO,3,True,,1338,866,142,1008
2026-04-12T13:49:26.811646+00:00,AGENTE_06_MAESTRO_BAGO,5,True,,1413,619,449,1068
2026-04-12T13:49:26.824842+00:00,AGENTE_03_REVISOR_SEGURIDAD,4,True,,591,384,429,813
2026-04-12T13:49:26.893017+00:00,AGENTE_09_ANALISTA,4,True,,531,1180,266,1446
2026-04-12T13:49:26.901781+00:00,AGENTE_01_INTEGRADOR_REPO,4,True,,1120,990,340,1330
2026-04-12T13:49:27.073253+00:00,AGENTE_02_REVISOR_PERFORMANCE,4,True,,944,1039,441,1480
2026-04-12T13:49:27.104574+00:00,AGENTE_10_ARQUITECTO,4,True,,352,1047,115,1162
2026-04-12T13:49:27.183297+00:00,AGENTE_05_AUDITOR_CANONICO,3,True,,1565,1035,103,1138
2026-04-12T13:49:27.221894+00:00,AGENTE_01_INTEGRADOR_REPO,5,True,,284,386,496,882
2026-04-12T13:49:27.344144+00:00,AGENTE_06_MAESTRO_BAGO,6,True,,531,620,96,716
2026-04-12T13:49:27.429109+00:00,AGENTE_08_VERTICE,5,True,,748,966,238,1204
2026-04-12T13:49:27.560472+00:00,AGENTE_02_REVISOR_PERFORMANCE,5,True,,485,1035,252,1287
2026-04-12T13:49:27.733816+00:00,AGENTE_04_REVISOR_UX,4,True,,1588,224,113,337
2026-04-12T13:49:27.906583+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,5,True,,1228,1169,270,1439
2026-04-12T13:49:27.922192+00:00,AGENTE_02_REVISOR_PERFORMANCE,6,True,,360,1163,374,1537
2026-04-12T13:49:27.942890+00:00,AGENTE_05_AUDITOR_CANONICO,4,True,,758,608,463,1071
2026-04-12T13:49:28.179980+00:00,AGENTE_10_ARQUITECTO,5,False,simulated_timeout,1070,272,0,
2026-04-12T13:49:28.312801+00:00,AGENTE_09_ANALISTA,5,True,,1418,496,392,888
2026-04-12T13:49:28.351513+00:00,AGENTE_06_MAESTRO_BAGO,7,True,,1005,1192,370,1562
2026-04-12T13:49:28.384070+00:00,AGENTE_03_REVISOR_SEGURIDAD,5,True,,1551,465,230,695
2026-04-12T13:49:28.583416+00:00,AGENTE_09_ANALISTA,6,True,,257,973,412,1385
2026-04-12T13:49:28.723738+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,6,True,,815,775,483,1258
2026-04-12T13:49:28.792397+00:00,AGENTE_04_REVISOR_UX,5,True,,1057,1087,190,1277
2026-04-12T13:49:28.822014+00:00,AGENTE_01_INTEGRADOR_REPO,6,True,,1596,578,318,896
2026-04-12T13:49:28.843829+00:00,AGENTE_08_VERTICE,6,True,,1331,1198,355,1553
2026-04-12T13:49:28.931974+00:00,AGENTE_05_AUDITOR_CANONICO,5,True,,987,1135,209,1344
2026-04-12T13:49:29.117654+00:00,AGENTE_08_VERTICE,7,True,,272,801,223,1024
2026-04-12T13:49:29.199461+00:00,AGENTE_05_AUDITOR_CANONICO,6,True,,261,998,137,1135
2026-04-12T13:49:29.282530+00:00,AGENTE_03_REVISOR_SEGURIDAD,6,True,,896,406,120,526
2026-04-12T13:49:29.322589+00:00,AGENTE_06_MAESTRO_BAGO,8,True,,969,234,236,470
2026-04-12T13:49:29.372966+00:00,AGENTE_08_VERTICE,8,True,,254,607,465,1072
2026-04-12T13:49:29.466320+00:00,AGENTE_02_REVISOR_PERFORMANCE,7,True,,1542,486,296,782
2026-04-12T13:49:29.628441+00:00,AGENTE_10_ARQUITECTO,6,True,,1426,412,372,784
2026-04-12T13:49:29.740972+00:00,AGENTE_09_ANALISTA,7,True,,1156,1113,273,1386
2026-04-12T13:49:29.847796+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,7,True,,1123,759,411,1170
2026-04-12T13:49:29.998852+00:00,AGENTE_05_AUDITOR_CANONICO,7,True,,795,308,83,391
2026-04-12T13:49:30.085134+00:00,AGENTE_06_MAESTRO_BAGO,9,True,,760,215,162,377
2026-04-12T13:49:30.089020+00:00,AGENTE_01_INTEGRADOR_REPO,7,True,,1265,661,334,995
2026-04-12T13:49:30.223964+00:00,AGENTE_04_REVISOR_UX,6,True,,1430,547,96,643
2026-04-12T13:49:30.338400+00:00,AGENTE_06_MAESTRO_BAGO,10,True,,252,268,86,354
2026-04-12T13:49:30.447064+00:00,AGENTE_08_VERTICE,9,True,,1072,1043,254,1297
2026-04-12T13:49:30.588126+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,8,True,,738,909,209,1118
2026-04-12T13:49:30.591697+00:00,AGENTE_03_REVISOR_SEGURIDAD,7,True,,1307,1110,475,1585
2026-04-12T13:49:30.736260+00:00,AGENTE_01_INTEGRADOR_REPO,8,True,,645,491,330,821
2026-04-12T13:49:30.767638+00:00,AGENTE_02_REVISOR_PERFORMANCE,8,True,,1299,593,131,724
2026-04-12T13:49:30.837149+00:00,AGENTE_05_AUDITOR_CANONICO,8,True,,837,292,131,423
2026-04-12T13:49:30.837191+00:00,AGENTE_04_REVISOR_UX,7,True,,612,864,234,1098
2026-04-12T13:49:30.984020+00:00,AGENTE_06_MAESTRO_BAGO,11,True,,644,887,299,1186
2026-04-12T13:49:31.034521+00:00,AGENTE_10_ARQUITECTO,7,True,,1400,1125,459,1584
2026-04-12T13:49:31.094045+00:00,AGENTE_09_ANALISTA,8,True,,1351,872,158,1030
2026-04-12T13:49:31.098857+00:00,AGENTE_03_REVISOR_SEGURIDAD,8,True,,505,1161,294,1455
2026-04-12T13:49:31.173524+00:00,AGENTE_01_INTEGRADOR_REPO,9,True,,435,1022,465,1487
2026-04-12T13:49:31.360913+00:00,AGENTE_06_MAESTRO_BAGO,12,True,,374,1033,81,1114
2026-04-12T13:49:31.378867+00:00,AGENTE_05_AUDITOR_CANONICO,9,True,,539,897,172,1069
2026-04-12T13:49:31.432437+00:00,AGENTE_10_ARQUITECTO,8,True,,396,396,137,533
2026-04-12T13:49:31.531990+00:00,AGENTE_02_REVISOR_PERFORMANCE,9,True,,760,389,388,777
2026-04-12T13:49:31.545699+00:00,AGENTE_08_VERTICE,10,True,,1097,898,243,1141
2026-04-12T13:49:31.546666+00:00,AGENTE_09_ANALISTA,9,True,,451,564,211,775
2026-04-12T13:49:31.760211+00:00,AGENTE_03_REVISOR_SEGURIDAD,9,False,simulated_timeout,659,630,0,
2026-04-12T13:49:31.785728+00:00,AGENTE_10_ARQUITECTO,9,True,,351,326,88,414
2026-04-12T13:49:31.818797+00:00,AGENTE_02_REVISOR_PERFORMANCE,10,True,,285,1085,190,1275
2026-04-12T13:49:31.837012+00:00,AGENTE_04_REVISOR_UX,8,True,,997,558,425,983
2026-04-12T13:49:32.152862+00:00,AGENTE_01_INTEGRADOR_REPO,10,True,,978,518,293,811
2026-04-12T13:49:32.152862+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,9,True,,1563,1133,212,1345
2026-04-12T13:49:32.198739+00:00,AGENTE_03_REVISOR_SEGURIDAD,10,True,,436,790,493,1283
2026-04-12T13:49:32.244317+00:00,AGENTE_08_VERTICE,11,True,,697,302,123,425
2026-04-12T13:49:32.247100+00:00,AGENTE_06_MAESTRO_BAGO,13,True,,884,492,203,695
2026-04-12T13:49:32.260956+00:00,AGENTE_05_AUDITOR_CANONICO,10,True,,877,301,477,778
2026-04-12T13:49:32.508251+00:00,AGENTE_10_ARQUITECTO,10,True,,721,534,478,1012
2026-04-12T13:49:32.513966+00:00,AGENTE_02_REVISOR_PERFORMANCE,11,True,,694,911,96,1007
2026-04-12T13:49:32.711093+00:00,AGENTE_09_ANALISTA,10,True,,1163,608,158,766
2026-04-12T13:49:32.911291+00:00,AGENTE_06_MAESTRO_BAGO,14,True,,661,462,216,678
2026-04-12T13:49:33.100247+00:00,AGENTE_01_INTEGRADOR_REPO,11,True,,945,736,429,1165
2026-04-12T13:49:33.294344+00:00,AGENTE_04_REVISOR_UX,9,True,,1455,661,185,846
2026-04-12T13:49:33.414938+00:00,AGENTE_03_REVISOR_SEGURIDAD,11,True,,1214,768,136,904
2026-04-12T13:49:33.455775+00:00,AGENTE_08_VERTICE,12,True,,1210,788,199,987
2026-04-12T13:49:33.714005+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,10,True,,1559,748,248,996
2026-04-12T13:49:33.728016+00:00,AGENTE_05_AUDITOR_CANONICO,11,True,,1465,1012,387,1399
2026-04-12T13:49:33.807864+00:00,AGENTE_09_ANALISTA,11,True,,1094,803,139,942
2026-04-12T13:49:33.828591+00:00,AGENTE_04_REVISOR_UX,10,True,,533,208,158,366
2026-04-12T13:49:34.015355+00:00,AGENTE_10_ARQUITECTO,11,True,,1505,1179,335,1514
2026-04-12T13:49:34.087987+00:00,AGENTE_02_REVISOR_PERFORMANCE,12,True,,1573,788,453,1241
2026-04-12T13:49:34.149058+00:00,AGENTE_08_VERTICE,13,True,,690,1148,499,1647
2026-04-12T13:49:34.207891+00:00,AGENTE_03_REVISOR_SEGURIDAD,12,True,,792,1110,297,1407
2026-04-12T13:49:34.208604+00:00,AGENTE_06_MAESTRO_BAGO,15,False,simulated_timeout,1295,618,0,
2026-04-12T13:49:34.294981+00:00,AGENTE_05_AUDITOR_CANONICO,12,True,,565,1169,349,1518
2026-04-12T13:49:34.314360+00:00,AGENTE_09_ANALISTA,12,True,,503,1146,500,1646
2026-04-12T13:49:34.511184+00:00,AGENTE_03_REVISOR_SEGURIDAD,13,True,,301,204,358,562
2026-04-12T13:49:34.538083+00:00,AGENTE_04_REVISOR_UX,11,True,,708,1017,111,1128
2026-04-12T13:49:34.563328+00:00,AGENTE_01_INTEGRADOR_REPO,12,False,simulated_timeout,1458,549,0,
2026-04-12T13:49:35.059672+00:00,AGENTE_02_REVISOR_PERFORMANCE,13,True,,969,793,453,1246
2026-04-12T13:49:35.140972+00:00,AGENTE_03_REVISOR_SEGURIDAD,14,True,,628,654,96,750
2026-04-12T13:49:35.162442+00:00,AGENTE_08_VERTICE,14,True,,1011,890,390,1280
2026-04-12T13:49:35.288143+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,11,True,,1573,1195,133,1328
2026-04-12T13:49:35.307582+00:00,AGENTE_05_AUDITOR_CANONICO,13,True,,1011,380,109,489
2026-04-12T13:49:35.356990+00:00,AGENTE_02_REVISOR_PERFORMANCE,14,True,,296,811,159,970
2026-04-12T13:49:35.356994+00:00,AGENTE_04_REVISOR_UX,12,True,,817,517,283,800
2026-04-12T13:49:35.376224+00:00,AGENTE_10_ARQUITECTO,12,True,,1359,985,497,1482
2026-04-12T13:49:35.439923+00:00,AGENTE_09_ANALISTA,13,True,,1124,455,156,611
2026-04-12T13:49:35.509418+00:00,AGENTE_08_VERTICE,15,True,,344,816,333,1149
2026-04-12T13:49:35.654506+00:00,AGENTE_05_AUDITOR_CANONICO,14,True,,344,685,131,816
2026-04-12T13:49:35.754472+00:00,AGENTE_06_MAESTRO_BAGO,16,True,,1544,613,348,961
2026-04-12T13:49:35.772171+00:00,AGENTE_03_REVISOR_SEGURIDAD,15,True,,629,308,194,502
2026-04-12T13:49:35.854656+00:00,AGENTE_09_ANALISTA,14,True,,413,514,479,993
2026-04-12T13:49:35.869964+00:00,AGENTE_08_VERTICE,16,True,,359,651,125,776
2026-04-12T13:49:36.143836+00:00,AGENTE_01_INTEGRADOR_REPO,13,True,,1578,926,326,1252
2026-04-12T13:49:36.477227+00:00,AGENTE_03_REVISOR_SEGURIDAD,16,True,,703,245,422,667
2026-04-12T13:49:36.514899+00:00,AGENTE_02_REVISOR_PERFORMANCE,15,True,,1156,733,89,822
2026-04-12T13:49:36.519891+00:00,AGENTE_04_REVISOR_UX,13,True,,1160,584,295,879
2026-04-12T13:49:36.633883+00:00,AGENTE_05_AUDITOR_CANONICO,15,True,,978,781,282,1063
2026-04-12T13:49:36.695349+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,12,True,,1404,743,397,1140
2026-04-12T13:49:36.785835+00:00,AGENTE_10_ARQUITECTO,13,True,,1407,562,410,972
2026-04-12T13:49:36.990597+00:00,AGENTE_09_ANALISTA,15,True,,1121,1077,91,1168
2026-04-12T13:49:37.054659+00:00,AGENTE_05_AUDITOR_CANONICO,16,True,,419,801,116,917
2026-04-12T13:49:37.335820+00:00,AGENTE_06_MAESTRO_BAGO,17,True,,1578,204,85,289
2026-04-12T13:49:37.394662+00:00,AGENTE_01_INTEGRADOR_REPO,14,True,,1249,452,221,673
2026-04-12T13:49:37.435168+00:00,AGENTE_08_VERTICE,17,True,,1556,744,495,1239
2026-04-12T13:49:37.531018+00:00,AGENTE_02_REVISOR_PERFORMANCE,16,True,,990,517,448,965
2026-04-12T13:49:37.781737+00:00,AGENTE_04_REVISOR_UX,14,True,,1241,612,273,885
2026-04-12T13:49:37.781774+00:00,AGENTE_05_AUDITOR_CANONICO,17,True,,723,596,380,976
2026-04-12T13:49:37.988544+00:00,AGENTE_03_REVISOR_SEGURIDAD,17,True,,1459,208,460,668
2026-04-12T13:49:38.096877+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,13,True,,1399,361,290,651
2026-04-12T13:49:38.260942+00:00,AGENTE_09_ANALISTA,16,True,,1210,593,145,738
2026-04-12T13:49:38.310257+00:00,AGENTE_10_ARQUITECTO,14,True,,1521,545,396,941
2026-04-12T13:49:38.428323+00:00,AGENTE_05_AUDITOR_CANONICO,18,True,,644,200,219,419
2026-04-12T13:49:38.549372+00:00,AGENTE_08_VERTICE,18,True,,1101,377,439,816
2026-04-12T13:49:38.661629+00:00,AGENTE_01_INTEGRADOR_REPO,15,True,,1258,547,499,1046
2026-04-12T13:49:38.826484+00:00,AGENTE_04_REVISOR_UX,15,True,,1040,1179,214,1393
2026-04-12T13:49:38.855815+00:00,AGENTE_06_MAESTRO_BAGO,18,True,,1515,1169,196,1365
2026-04-12T13:49:38.858557+00:00,AGENTE_09_ANALISTA,17,True,,594,1162,498,1660
2026-04-12T13:49:38.957533+00:00,AGENTE_02_REVISOR_PERFORMANCE,17,True,,1425,501,290,791
2026-04-12T13:49:38.993897+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,14,True,,893,322,425,747
2026-04-12T13:49:39.287984+00:00,AGENTE_10_ARQUITECTO,15,True,,961,788,344,1132
2026-04-12T13:49:39.291229+00:00,AGENTE_09_ANALISTA,18,True,,430,373,410,783
2026-04-12T13:49:39.366251+00:00,AGENTE_05_AUDITOR_CANONICO,19,True,,931,1012,214,1226
2026-04-12T13:49:39.368903+00:00,AGENTE_03_REVISOR_SEGURIDAD,18,True,,1377,833,362,1195
2026-04-12T13:49:39.498443+00:00,AGENTE_08_VERTICE,19,True,,946,697,398,1095
2026-04-12T13:49:39.620653+00:00,AGENTE_04_REVISOR_UX,16,True,,792,410,88,498
2026-04-12T13:49:39.908833+00:00,AGENTE_06_MAESTRO_BAGO,19,True,,1048,828,202,1030
2026-04-12T13:49:40.083462+00:00,AGENTE_01_INTEGRADOR_REPO,16,True,,1419,598,332,930
2026-04-12T13:49:40.111773+00:00,AGENTE_09_ANALISTA,19,True,,814,962,484,1446
2026-04-12T13:49:40.162970+00:00,AGENTE_08_VERTICE,20,True,,660,596,255,851
2026-04-12T13:49:40.366212+00:00,AGENTE_05_AUDITOR_CANONICO,20,True,,996,827,272,1099
2026-04-12T13:49:40.381184+00:00,AGENTE_02_REVISOR_PERFORMANCE,18,True,,1420,590,283,873
2026-04-12T13:49:40.472174+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,15,True,,1466,590,351,941
2026-04-12T13:49:40.647716+00:00,AGENTE_10_ARQUITECTO,16,True,,1351,574,368,942
2026-04-12T13:49:40.713715+00:00,AGENTE_03_REVISOR_SEGURIDAD,19,True,,1343,1165,149,1314
2026-04-12T13:49:40.989335+00:00,AGENTE_04_REVISOR_UX,17,True,,1367,1175,385,1560
2026-04-12T13:49:41.047225+00:00,AGENTE_03_REVISOR_SEGURIDAD,20,True,,326,724,391,1115
2026-04-12T13:49:41.241904+00:00,AGENTE_10_ARQUITECTO,17,True,,593,932,224,1156
2026-04-12T13:49:41.285165+00:00,AGENTE_06_MAESTRO_BAGO,20,True,,1373,1000,104,1104
2026-04-12T13:49:41.317834+00:00,AGENTE_02_REVISOR_PERFORMANCE,19,True,,887,1130,500,1630
2026-04-12T13:49:41.413739+00:00,AGENTE_01_INTEGRADOR_REPO,17,True,,1327,817,158,975
2026-04-12T13:49:41.613363+00:00,AGENTE_09_ANALISTA,20,True,,1489,1002,419,1421
2026-04-12T13:49:41.759500+00:00,AGENTE_04_REVISOR_UX,18,True,,765,711,460,1171
2026-04-12T13:49:42.018495+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,16,True,,1542,1176,85,1261
2026-04-12T13:49:42.179241+00:00,AGENTE_01_INTEGRADOR_REPO,18,True,,750,287,481,768
2026-04-12T13:49:42.179508+00:00,AGENTE_02_REVISOR_PERFORMANCE,20,True,,846,1119,357,1476
2026-04-12T13:49:42.699868+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,17,True,,676,216,140,356
2026-04-12T13:49:42.721175+00:00,AGENTE_01_INTEGRADOR_REPO,19,True,,538,707,382,1089
2026-04-12T13:49:42.734655+00:00,AGENTE_10_ARQUITECTO,18,True,,1410,329,437,766
2026-04-12T13:49:42.861958+00:00,AGENTE_04_REVISOR_UX,19,True,,1101,827,450,1277
2026-04-12T13:49:43.101614+00:00,AGENTE_01_INTEGRADOR_REPO,20,True,,379,239,304,543
2026-04-12T13:49:43.241984+00:00,AGENTE_04_REVISOR_UX,20,True,,379,299,88,387
2026-04-12T13:49:43.814152+00:00,AGENTE_10_ARQUITECTO,19,True,,1076,1106,377,1483
2026-04-12T13:49:43.963689+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,18,True,,1262,1155,217,1372
2026-04-12T13:49:44.624807+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,19,True,,657,588,167,755
2026-04-12T13:49:44.762074+00:00,AGENTE_10_ARQUITECTO,20,True,,938,254,250,504
2026-04-12T13:49:45.251027+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,20,True,,625,614,281,895
