timestamp_utc,agent,iteration,ok,error,latency_ms,input_tokens,output_tokens,total_tokens
2026-04-13T20:43:20.331618+00:00,AGENTE_03_REVISOR_SEGURIDAD,4,False,simulated_timeout,1102,527,0,
2026-04-13T20:43:20.404636+00:00,AGENTE_09_GENERADOR,3,True,,1452,620,344,964
2026-04-13T20:43:20.437063+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,4,True,,1155,571,269,840
2026-04-13T20:43:20.578471+00:00,AGENTE_07_ANALISTA,5,True,,1099,809,134,943
2026-04-13T20:43:20.722587+00:00,AGENTE_05_MAESTRO_BAGO,4,True,,1226,656,85,741
2026-04-13T20:43:20.747475+00:00,AGENTE_02_REVISOR_PERFORMANCE,5,True,,1065,431,371,802
2026-04-13T20:43:20.866592+00:00,AGENTE_10_ORGANIZADOR,4,True,,810,418,292,710
2026-04-13T20:43:20.993598+00:00,AGENTE_08_ARQUITECTO,5,True,,1032,264,351,615
2026-04-13T20:43:21.075668+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,5,True,,634,1059,208,1267
2026-04-13T20:43:21.096999+00:00,AGENTE_07_ANALISTA,6,True,,517,904,215,1119
2026-04-13T20:43:21.171734+00:00,AGENTE_01_INTEGRADOR_REPO,5,True,,945,215,231,446
2026-04-13T20:43:21.279848+00:00,AGENTE_04_REVISOR_UX,4,True,,1514,885,316,1201
2026-04-13T20:43:21.326487+00:00,AGENTE_02_REVISOR_PERFORMANCE,6,True,,570,1056,109,1165
2026-04-13T20:43:21.454607+00:00,AGENTE_01_INTEGRADOR_REPO,6,True,,281,1065,137,1202
2026-04-13T20:43:21.498485+00:00,AGENTE_09_GENERADOR,4,True,,1090,217,90,307
2026-04-13T20:43:21.608996+00:00,AGENTE_05_MAESTRO_BAGO,5,True,,875,965,488,1453
2026-04-13T20:43:21.698794+00:00,AGENTE_08_ARQUITECTO,6,True,,701,1072,328,1400
2026-04-13T20:43:21.847588+00:00,AGENTE_03_REVISOR_SEGURIDAD,5,False,simulated_timeout,1514,306,0,
2026-04-13T20:43:21.872817+00:00,AGENTE_02_REVISOR_PERFORMANCE,7,True,,540,463,437,900
2026-04-13T20:43:22.117747+00:00,AGENTE_08_ARQUITECTO,7,True,,414,351,406,757
2026-04-13T20:43:22.156049+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,6,True,,1079,359,357,716
2026-04-13T20:43:22.182119+00:00,AGENTE_09_GENERADOR,5,True,,676,1160,142,1302
2026-04-13T20:43:22.239609+00:00,AGENTE_10_ORGANIZADOR,5,True,,1366,221,157,378
2026-04-13T20:43:22.273283+00:00,AGENTE_01_INTEGRADOR_REPO,7,True,,813,1126,437,1563
2026-04-13T20:43:22.408166+00:00,AGENTE_04_REVISOR_UX,5,True,,1122,1049,107,1156
2026-04-13T20:43:22.443768+00:00,AGENTE_03_REVISOR_SEGURIDAD,6,True,,589,1121,96,1217
2026-04-13T20:43:22.636032+00:00,AGENTE_07_ANALISTA,7,True,,1532,388,451,839
2026-04-13T20:43:22.708448+00:00,AGENTE_02_REVISOR_PERFORMANCE,8,True,,829,1073,434,1507
2026-04-13T20:43:22.988480+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,7,True,,831,1120,395,1515
2026-04-13T20:43:23.228624+00:00,AGENTE_09_GENERADOR,6,True,,1045,262,494,756
2026-04-13T20:43:23.228769+00:00,AGENTE_05_MAESTRO_BAGO,6,True,,1617,592,294,886
2026-04-13T20:43:23.309895+00:00,AGENTE_10_ORGANIZADOR,6,True,,1068,762,348,1110
2026-04-13T20:43:23.384015+00:00,AGENTE_03_REVISOR_SEGURIDAD,7,True,,938,879,179,1058
2026-04-13T20:43:23.586204+00:00,AGENTE_08_ARQUITECTO,8,True,,1467,663,207,870
2026-04-13T20:43:23.746475+00:00,AGENTE_04_REVISOR_UX,6,True,,1337,522,275,797
2026-04-13T20:43:23.760078+00:00,AGENTE_01_INTEGRADOR_REPO,8,True,,1485,1139,366,1505
2026-04-13T20:43:23.767866+00:00,AGENTE_05_MAESTRO_BAGO,7,True,,534,1105,180,1285
2026-04-13T20:43:23.865573+00:00,AGENTE_07_ANALISTA,8,True,,1225,524,128,652
2026-04-13T20:43:24.033542+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,8,True,,1043,452,476,928
2026-04-13T20:43:24.191108+00:00,AGENTE_02_REVISOR_PERFORMANCE,9,True,,1481,1037,199,1236
2026-04-13T20:43:24.234276+00:00,AGENTE_05_MAESTRO_BAGO,8,True,,464,1035,168,1203
2026-04-13T20:43:24.312184+00:00,AGENTE_04_REVISOR_UX,7,True,,558,488,238,726
2026-04-13T20:43:24.628166+00:00,AGENTE_09_GENERADOR,7,True,,1397,598,441,1039
2026-04-13T20:43:24.645246+00:00,AGENTE_08_ARQUITECTO,9,True,,1057,1138,165,1303
2026-04-13T20:43:24.657263+00:00,AGENTE_03_REVISOR_SEGURIDAD,8,True,,1269,681,215,896
2026-04-13T20:43:24.664587+00:00,AGENTE_07_ANALISTA,9,True,,794,1149,473,1622
2026-04-13T20:43:24.861075+00:00,AGENTE_10_ORGANIZADOR,7,True,,1548,413,427,840
2026-04-13T20:43:25.060761+00:00,AGENTE_04_REVISOR_UX,8,True,,747,457,269,726
2026-04-13T20:43:25.227513+00:00,AGENTE_07_ANALISTA,10,True,,561,925,250,1175
2026-04-13T20:43:25.227927+00:00,AGENTE_01_INTEGRADOR_REPO,9,True,,1458,1179,129,1308
2026-04-13T20:43:25.345292+00:00,AGENTE_04_REVISOR_UX,9,True,,275,818,463,1281
2026-04-13T20:43:25.358172+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,9,True,,1320,1159,270,1429
2026-04-13T20:43:25.439647+00:00,AGENTE_05_MAESTRO_BAGO,9,True,,1198,527,341,868
2026-04-13T20:43:25.475725+00:00,AGENTE_03_REVISOR_SEGURIDAD,9,True,,815,948,210,1158
2026-04-13T20:43:25.521557+00:00,AGENTE_08_ARQUITECTO,10,True,,872,546,175,721
2026-04-13T20:43:25.596116+00:00,AGENTE_02_REVISOR_PERFORMANCE,10,True,,1404,206,290,496
2026-04-13T20:43:25.818230+00:00,AGENTE_09_GENERADOR,8,True,,1188,1135,354,1489
2026-04-13T20:43:25.824645+00:00,AGENTE_10_ORGANIZADOR,8,True,,959,269,253,522
2026-04-13T20:43:25.850036+00:00,AGENTE_07_ANALISTA,11,True,,620,1068,471,1539
2026-04-13T20:43:25.902639+00:00,AGENTE_01_INTEGRADOR_REPO,10,True,,672,483,477,960
2026-04-13T20:43:25.926283+00:00,AGENTE_04_REVISOR_UX,10,True,,576,467,96,563
2026-04-13T20:43:26.174976+00:00,AGENTE_02_REVISOR_PERFORMANCE,11,True,,577,1139,126,1265
2026-04-13T20:43:26.360067+00:00,AGENTE_01_INTEGRADOR_REPO,11,True,,454,943,255,1198
2026-04-13T20:43:26.360103+00:00,AGENTE_10_ORGANIZADOR,9,True,,531,770,185,955
2026-04-13T20:43:26.386172+00:00,AGENTE_05_MAESTRO_BAGO,10,True,,933,1053,270,1323
2026-04-13T20:43:26.640016+00:00,AGENTE_08_ARQUITECTO,11,True,,1110,1068,345,1413
2026-04-13T20:43:26.742070+00:00,AGENTE_01_INTEGRADOR_REPO,12,True,,380,719,137,856
2026-04-13T20:43:26.762824+00:00,AGENTE_10_ORGANIZADOR,10,True,,392,661,338,999
2026-04-13T20:43:26.900641+00:00,AGENTE_04_REVISOR_UX,11,True,,968,1140,145,1285
2026-04-13T20:43:26.928206+00:00,AGENTE_03_REVISOR_SEGURIDAD,10,True,,1449,1017,226,1243
2026-04-13T20:43:26.930500+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,10,True,,1570,825,164,989
2026-04-13T20:43:26.944676+00:00,AGENTE_07_ANALISTA,12,True,,1093,1069,467,1536
2026-04-13T20:43:27.031553+00:00,AGENTE_08_ARQUITECTO,12,True,,389,825,139,964
2026-04-13T20:43:27.143789+00:00,AGENTE_09_GENERADOR,9,True,,1323,323,338,661
2026-04-13T20:43:27.170197+00:00,AGENTE_02_REVISOR_PERFORMANCE,12,True,,993,1173,324,1497
2026-04-13T20:43:27.272530+00:00,AGENTE_01_INTEGRADOR_REPO,13,True,,528,416,298,714
2026-04-13T20:43:27.357823+00:00,AGENTE_05_MAESTRO_BAGO,11,True,,970,947,354,1301
2026-04-13T20:43:27.510143+00:00,AGENTE_08_ARQUITECTO,13,True,,473,871,314,1185
2026-04-13T20:43:27.545472+00:00,AGENTE_07_ANALISTA,13,True,,597,974,471,1445
2026-04-13T20:43:27.872565+00:00,AGENTE_04_REVISOR_UX,12,True,,970,675,430,1105
2026-04-13T20:43:28.015092+00:00,AGENTE_08_ARQUITECTO,14,True,,502,839,338,1177
2026-04-13T20:43:28.041262+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,11,True,,1109,212,91,303
2026-04-13T20:43:28.057859+00:00,AGENTE_03_REVISOR_SEGURIDAD,11,True,,1126,676,274,950
2026-04-13T20:43:28.105030+00:00,AGENTE_02_REVISOR_PERFORMANCE,13,True,,928,1166,467,1633
2026-04-13T20:43:28.336651+00:00,AGENTE_10_ORGANIZADOR,11,True,,1572,353,323,676
2026-04-13T20:43:28.338398+00:00,AGENTE_04_REVISOR_UX,13,True,,461,1029,130,1159
2026-04-13T20:43:28.483334+00:00,AGENTE_07_ANALISTA,14,True,,937,1019,412,1431
2026-04-13T20:43:28.483952+00:00,AGENTE_09_GENERADOR,10,True,,1338,984,146,1130
2026-04-13T20:43:28.500619+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,12,True,,458,803,323,1126
2026-04-13T20:43:28.569833+00:00,AGENTE_05_MAESTRO_BAGO,12,True,,1206,817,160,977
2026-04-13T20:43:28.572715+00:00,AGENTE_03_REVISOR_SEGURIDAD,12,True,,513,992,175,1167
2026-04-13T20:43:28.718641+00:00,AGENTE_01_INTEGRADOR_REPO,14,True,,1444,912,245,1157
2026-04-13T20:43:28.938036+00:00,AGENTE_07_ANALISTA,15,True,,452,351,442,793
2026-04-13T20:43:28.950158+00:00,AGENTE_08_ARQUITECTO,15,True,,932,999,469,1468
2026-04-13T20:43:28.982929+00:00,AGENTE_02_REVISOR_PERFORMANCE,14,True,,867,922,321,1243
2026-04-13T20:43:29.008127+00:00,AGENTE_05_MAESTRO_BAGO,13,True,,436,295,393,688
2026-04-13T20:43:29.073396+00:00,AGENTE_09_GENERADOR,11,True,,588,542,193,735
2026-04-13T20:43:29.231662+00:00,AGENTE_08_ARQUITECTO,16,True,,279,1103,243,1346
2026-04-13T20:43:29.283580+00:00,AGENTE_07_ANALISTA,16,True,,343,983,84,1067
2026-04-13T20:43:29.345162+00:00,AGENTE_04_REVISOR_UX,14,True,,1002,1064,336,1400
2026-04-13T20:43:29.349670+00:00,AGENTE_10_ORGANIZADOR,12,True,,1012,959,196,1155
2026-04-13T20:43:29.752094+00:00,AGENTE_01_INTEGRADOR_REPO,15,True,,1030,410,363,773
2026-04-13T20:43:29.847810+00:00,AGENTE_09_GENERADOR,12,True,,773,537,476,1013
2026-04-13T20:43:29.847895+00:00,AGENTE_07_ANALISTA,17,True,,562,697,140,837
2026-04-13T20:43:29.999659+00:00,AGENTE_02_REVISOR_PERFORMANCE,15,True,,1007,1079,281,1360
2026-04-13T20:43:30.007721+00:00,AGENTE_01_INTEGRADOR_REPO,16,True,,253,642,203,845
2026-04-13T20:43:30.073124+00:00,AGENTE_10_ORGANIZADOR,13,True,,716,861,363,1224
2026-04-13T20:43:30.087698+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,13,True,,1581,1168,368,1536
2026-04-13T20:43:30.136591+00:00,AGENTE_03_REVISOR_SEGURIDAD,13,True,,1562,1146,107,1253
2026-04-13T20:43:30.321429+00:00,AGENTE_05_MAESTRO_BAGO,14,False,simulated_timeout,1306,841,0,
2026-04-13T20:43:30.326343+00:00,AGENTE_07_ANALISTA,18,False,simulated_timeout,476,245,0,
2026-04-13T20:43:30.493211+00:00,AGENTE_08_ARQUITECTO,17,True,,1258,922,458,1380
2026-04-13T20:43:30.597396+00:00,AGENTE_04_REVISOR_UX,15,True,,1251,228,174,402
2026-04-13T20:43:30.842964+00:00,AGENTE_10_ORGANIZADOR,14,True,,768,521,324,845
2026-04-13T20:43:30.865545+00:00,AGENTE_05_MAESTRO_BAGO,15,True,,542,1156,261,1417
2026-04-13T20:43:31.120406+00:00,AGENTE_10_ORGANIZADOR,15,True,,273,718,355,1073
2026-04-13T20:43:31.220817+00:00,AGENTE_09_GENERADOR,13,True,,1370,711,488,1199
2026-04-13T20:43:31.297507+00:00,AGENTE_02_REVISOR_PERFORMANCE,16,True,,1295,354,162,516
2026-04-13T20:43:31.394910+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,14,True,,1305,899,471,1370
2026-04-13T20:43:31.395297+00:00,AGENTE_01_INTEGRADOR_REPO,17,False,simulated_timeout,1374,253,0,
2026-04-13T20:43:31.646192+00:00,AGENTE_03_REVISOR_SEGURIDAD,14,True,,1507,200,467,667
2026-04-13T20:43:31.664830+00:00,AGENTE_05_MAESTRO_BAGO,16,True,,794,1083,372,1455
2026-04-13T20:43:31.710774+00:00,AGENTE_08_ARQUITECTO,18,True,,1210,479,187,666
2026-04-13T20:43:31.868722+00:00,AGENTE_07_ANALISTA,19,True,,1530,755,320,1075
2026-04-13T20:43:32.024821+00:00,AGENTE_01_INTEGRADOR_REPO,18,True,,623,913,362,1275
2026-04-13T20:43:32.153496+00:00,AGENTE_04_REVISOR_UX,16,True,,1552,754,128,882
2026-04-13T20:43:32.267122+00:00,AGENTE_08_ARQUITECTO,19,True,,551,266,91,357
2026-04-13T20:43:32.279997+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,15,True,,878,637,485,1122
2026-04-13T20:43:32.310696+00:00,AGENTE_02_REVISOR_PERFORMANCE,17,True,,1008,396,139,535
2026-04-13T20:43:32.345781+00:00,AGENTE_10_ORGANIZADOR,16,True,,1222,1105,89,1194
2026-04-13T20:43:32.415135+00:00,AGENTE_03_REVISOR_SEGURIDAD,15,True,,766,948,213,1161
2026-04-13T20:43:32.763785+00:00,AGENTE_09_GENERADOR,14,True,,1538,287,258,545
2026-04-13T20:43:32.815084+00:00,AGENTE_05_MAESTRO_BAGO,17,True,,1147,203,434,637
2026-04-13T20:43:33.041721+00:00,AGENTE_07_ANALISTA,20,True,,1161,468,294,762
2026-04-13T20:43:33.195295+00:00,AGENTE_01_INTEGRADOR_REPO,19,True,,1169,683,288,971
2026-04-13T20:43:33.207051+00:00,AGENTE_10_ORGANIZADOR,17,False,simulated_timeout,859,272,0,
2026-04-13T20:43:33.237757+00:00,AGENTE_08_ARQUITECTO,20,True,,969,730,168,898
2026-04-13T20:43:33.303955+00:00,AGENTE_03_REVISOR_SEGURIDAD,16,True,,887,328,241,569
2026-04-13T20:43:33.331999+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,16,True,,1050,794,467,1261
2026-04-13T20:43:33.428269+00:00,AGENTE_02_REVISOR_PERFORMANCE,18,True,,1115,1176,300,1476
2026-04-13T20:43:33.737959+00:00,AGENTE_04_REVISOR_UX,17,True,,1580,886,299,1185
2026-04-13T20:43:33.777489+00:00,AGENTE_03_REVISOR_SEGURIDAD,17,True,,471,653,126,779
2026-04-13T20:43:33.808920+00:00,AGENTE_01_INTEGRADOR_REPO,20,True,,606,1165,241,1406
2026-04-13T20:43:34.083913+00:00,AGENTE_09_GENERADOR,15,True,,1319,842,307,1149
2026-04-13T20:43:34.397053+00:00,AGENTE_01_INTEGRADOR_REPO,21,True,,587,342,265,607
2026-04-13T20:43:34.405736+00:00,AGENTE_02_REVISOR_PERFORMANCE,19,True,,972,1169,268,1437
2026-04-13T20:43:34.408071+00:00,AGENTE_05_MAESTRO_BAGO,18,True,,1592,1120,215,1335
2026-04-13T20:43:34.491095+00:00,AGENTE_07_ANALISTA,21,True,,1448,1193,361,1554
2026-04-13T20:43:34.758472+00:00,AGENTE_08_ARQUITECTO,21,True,,1519,696,395,1091
2026-04-13T20:43:34.802685+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,17,True,,1469,322,89,411
2026-04-13T20:43:34.803192+00:00,AGENTE_10_ORGANIZADOR,18,True,,1591,376,315,691
2026-04-13T20:43:34.803244+00:00,AGENTE_04_REVISOR_UX,18,True,,1061,496,307,803
2026-04-13T20:43:35.134234+00:00,AGENTE_09_GENERADOR,16,True,,1036,956,433,1389
2026-04-13T20:43:35.190979+00:00,AGENTE_07_ANALISTA,22,True,,697,358,173,531
2026-04-13T20:43:35.194865+00:00,AGENTE_03_REVISOR_SEGURIDAD,18,True,,1412,413,474,887
2026-04-13T20:43:35.251917+00:00,AGENTE_02_REVISOR_PERFORMANCE,20,True,,843,856,200,1056
2026-04-13T20:43:35.400614+00:00,AGENTE_01_INTEGRADOR_REPO,22,True,,1002,1154,425,1579
2026-04-13T20:43:35.546547+00:00,AGENTE_04_REVISOR_UX,19,True,,739,735,431,1166
2026-04-13T20:43:35.593550+00:00,AGENTE_08_ARQUITECTO,22,True,,832,870,368,1238
2026-04-13T20:43:35.853259+00:00,AGENTE_07_ANALISTA,23,True,,661,490,120,610
2026-04-13T20:43:36.000041+00:00,AGENTE_05_MAESTRO_BAGO,19,True,,1591,1024,372,1396
2026-04-13T20:43:36.036438+00:00,AGENTE_03_REVISOR_SEGURIDAD,19,True,,840,238,241,479
2026-04-13T20:43:36.042443+00:00,AGENTE_09_GENERADOR,17,True,,902,706,123,829
2026-04-13T20:43:36.121473+00:00,AGENTE_08_ARQUITECTO,23,True,,525,1158,356,1514
2026-04-13T20:43:36.316128+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,18,True,,1509,812,392,1204
2026-04-13T20:43:36.356883+00:00,AGENTE_10_ORGANIZADOR,19,True,,1550,489,431,920
2026-04-13T20:43:36.496094+00:00,AGENTE_07_ANALISTA,24,False,simulated_timeout,638,343,0,
2026-04-13T20:43:36.571894+00:00,AGENTE_02_REVISOR_PERFORMANCE,21,True,,1316,977,346,1323
2026-04-13T20:43:36.947544+00:00,AGENTE_01_INTEGRADOR_REPO,23,True,,1545,284,269,553
2026-04-13T20:43:37.140568+00:00,AGENTE_07_ANALISTA,25,True,,639,1026,227,1253
2026-04-13T20:43:37.141031+00:00,AGENTE_04_REVISOR_UX,20,True,,1585,772,326,1098
2026-04-13T20:43:37.296749+00:00,AGENTE_09_GENERADOR,18,True,,1251,856,344,1200
2026-04-13T20:43:37.339886+00:00,AGENTE_05_MAESTRO_BAGO,20,True,,1337,822,90,912
2026-04-13T20:43:37.413397+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,19,True,,1095,513,409,922
2026-04-13T20:43:37.486376+00:00,AGENTE_08_ARQUITECTO,24,True,,1363,890,422,1312
2026-04-13T20:43:37.489550+00:00,AGENTE_03_REVISOR_SEGURIDAD,20,True,,1451,237,172,409
2026-04-13T20:43:37.555204+00:00,AGENTE_10_ORGANIZADOR,20,True,,1197,1096,200,1296
2026-04-13T20:43:37.615372+00:00,AGENTE_02_REVISOR_PERFORMANCE,22,True,,1041,889,471,1360
2026-04-13T20:43:37.721592+00:00,AGENTE_07_ANALISTA,26,True,,573,1143,370,1513
2026-04-13T20:43:37.809362+00:00,AGENTE_09_GENERADOR,19,True,,506,955,258,1213
2026-04-13T20:43:37.957248+00:00,AGENTE_01_INTEGRADOR_REPO,24,True,,1006,304,478,782
2026-04-13T20:43:38.146788+00:00,AGENTE_02_REVISOR_PERFORMANCE,23,True,,527,809,284,1093
2026-04-13T20:43:38.514168+00:00,AGENTE_04_REVISOR_UX,21,True,,1366,702,190,892
2026-04-13T20:43:38.556006+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,20,True,,1138,806,184,990
2026-04-13T20:43:38.574372+00:00,AGENTE_05_MAESTRO_BAGO,21,True,,1231,411,234,645
2026-04-13T20:43:38.583021+00:00,AGENTE_03_REVISOR_SEGURIDAD,21,True,,1091,822,234,1056
2026-04-13T20:43:38.759185+00:00,AGENTE_08_ARQUITECTO,25,False,simulated_timeout,1271,563,0,
2026-04-13T20:43:38.797544+00:00,AGENTE_07_ANALISTA,27,True,,1074,1140,425,1565
2026-04-13T20:43:39.158300+00:00,AGENTE_10_ORGANIZADOR,21,True,,1602,1135,245,1380
2026-04-13T20:43:39.179204+00:00,AGENTE_09_GENERADOR,20,True,,1364,1110,450,1560
2026-04-13T20:43:39.258695+00:00,AGENTE_03_REVISOR_SEGURIDAD,22,True,,674,251,283,534
2026-04-13T20:43:39.271107+00:00,AGENTE_07_ANALISTA,28,True,,469,1187,344,1531
2026-04-13T20:43:39.285363+00:00,AGENTE_04_REVISOR_UX,22,True,,769,794,388,1182
2026-04-13T20:43:39.372188+00:00,AGENTE_01_INTEGRADOR_REPO,25,True,,1413,981,198,1179
2026-04-13T20:43:39.391004+00:00,AGENTE_08_ARQUITECTO,26,True,,628,771,427,1198
2026-04-13T20:43:39.442988+00:00,AGENTE_02_REVISOR_PERFORMANCE,24,True,,1276,974,199,1173
2026-04-13T20:43:39.586319+00:00,AGENTE_07_ANALISTA,29,True,,306,844,137,981
2026-04-13T20:43:39.608612+00:00,AGENTE_09_GENERADOR,21,True,,426,750,176,926
2026-04-13T20:43:39.728225+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,21,True,,1170,747,219,966
2026-04-13T20:43:40.037045+00:00,AGENTE_05_MAESTRO_BAGO,22,True,,1456,798,210,1008
2026-04-13T20:43:40.061051+00:00,AGENTE_03_REVISOR_SEGURIDAD,23,True,,793,603,498,1101
2026-04-13T20:43:40.298464+00:00,AGENTE_09_GENERADOR,22,True,,684,813,237,1050
2026-04-13T20:43:40.381028+00:00,AGENTE_10_ORGANIZADOR,22,True,,1212,1167,135,1302
2026-04-13T20:43:40.384803+00:00,AGENTE_04_REVISOR_UX,23,True,,1096,684,346,1030
2026-04-13T20:43:40.566313+00:00,AGENTE_02_REVISOR_PERFORMANCE,25,True,,1121,302,84,386
2026-04-13T20:43:40.566313+00:00,AGENTE_07_ANALISTA,30,True,,978,984,303,1287
2026-04-13T20:43:40.594532+00:00,AGENTE_08_ARQUITECTO,27,True,,1201,1109,496,1605
2026-04-13T20:43:40.744438+00:00,AGENTE_01_INTEGRADOR_REPO,26,True,,1359,417,452,869
2026-04-13T20:43:40.889770+00:00,AGENTE_09_GENERADOR,23,True,,587,288,234,522
2026-04-13T20:43:40.903757+00:00,AGENTE_02_REVISOR_PERFORMANCE,26,True,,336,441,412,853
2026-04-13T20:43:41.002809+00:00,AGENTE_03_REVISOR_SEGURIDAD,24,True,,937,472,435,907
2026-04-13T20:43:41.058047+00:00,AGENTE_10_ORGANIZADOR,23,True,,670,1072,463,1535
2026-04-13T20:43:41.086950+00:00,AGENTE_05_MAESTRO_BAGO,23,True,,1043,570,265,835
2026-04-13T20:43:41.160575+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,22,True,,1427,711,410,1121
2026-04-13T20:43:41.327873+00:00,AGENTE_02_REVISOR_PERFORMANCE,27,True,,413,214,174,388
2026-04-13T20:43:41.369945+00:00,AGENTE_04_REVISOR_UX,24,True,,980,448,435,883
2026-04-13T20:43:41.563629+00:00,AGENTE_01_INTEGRADOR_REPO,27,True,,817,756,297,1053
2026-04-13T20:43:41.913533+00:00,AGENTE_05_MAESTRO_BAGO,24,True,,824,773,199,972
2026-04-13T20:43:41.925644+00:00,AGENTE_08_ARQUITECTO,28,True,,1330,747,182,929
2026-04-13T20:43:42.117225+00:00,AGENTE_03_REVISOR_SEGURIDAD,25,True,,1111,209,96,305
2026-04-13T20:43:42.278572+00:00,AGENTE_10_ORGANIZADOR,24,True,,1219,651,490,1141
2026-04-13T20:43:42.449519+00:00,AGENTE_09_GENERADOR,24,True,,1558,1177,405,1582
2026-04-13T20:43:42.478687+00:00,AGENTE_06_ORQUESTADOR_CENTRAL,23,True,,1316,1041,114,1155
2026-04-13T20:43:42.702978+00:00,AGENTE_04_REVISOR_UX,25,True,,1332,230,307,537
2026-04-13T20:43:42.748765+00:00,AGENTE_10_ORGANIZADOR,25,True,,468,228,325,553
